temp	time
65.04	15:39:45
65.03	15:39:55
65.02	15:40:05
65.03	15:40:16
65.04	15:40:26
65.05	15:40:36
65.04	15:40:47
65.05	15:40:57
65.05	15:41:07
65.06	15:41:17
65.04	15:41:27
65.05	15:41:38
65.05	15:41:48
65.04	15:41:58
65.06	15:42:09
65.05	15:42:19
65.03	15:42:30
65.05	15:42:40
65.05	15:42:50
65.05	15:43:00
65.04	15:43:11
65.05	15:43:21
65.06	15:43:31
65.05	15:43:42
65.07	15:43:52
65.04	15:44:02
65.05	15:44:13
65.05	15:44:23
65.05	15:44:33
65.06	15:44:44
65.05	15:44:54
65.05	15:45:04
65.05	15:45:14
65.05	15:45:25
65.05	15:45:35
65.07	15:45:45
65.05	15:45:56
65.06	15:46:06
65.05	15:46:16
65.05	15:46:26
65.05	15:46:37
65.05	15:46:47
65.05	15:46:57
65.04	15:47:07
65.06	15:47:18
65.06	15:47:28
65.05	15:47:38
65.06	15:47:49
65.05	15:47:59
65.06	15:48:09
65.05	15:48:19
65.05	15:48:30
65.05	15:48:40
65.07	15:48:50
65.05	15:49:00
65.05	15:49:10
65.05	15:49:21
65.05	15:49:31
65.05	15:49:41
65.06	15:49:51
65.05	15:50:02
65.05	15:50:12
65.05	15:50:22
65.05	15:50:33
65.05	15:50:43
65.06	15:50:53
65.05	15:51:04
65.05	15:51:14
65.05	15:51:25
65.06	15:51:35
65.06	15:51:45
65.05	15:51:55
65.05	15:52:06
65.05	15:52:16
65.06	15:52:26
65.05	15:52:36
65.05	15:52:47
65.05	15:52:57
65.05	15:53:08
65.05	15:53:18
65.07	15:53:28
65.05	15:53:38
65.05	15:53:49
65.05	15:53:59
65.05	15:54:09
65.06	15:54:20
65.05	15:54:30
65.07	15:54:40
65.05	15:54:50
65.06	15:55:01
65.05	15:55:11
65.06	15:55:21
65.05	15:55:32
65.05	15:55:42
65.05	15:55:52
65.04	15:56:03
65.05	15:56:13
65.07	15:56:23
65.07	15:56:33
65.05	15:56:43
65.05	15:56:54
65.05	15:57:04
65.06	15:57:14
65.05	15:57:24
65.05	15:57:35
65.05	15:57:45
65.05	15:57:55
65.05	15:58:06
65.07	15:58:16
65.06	15:58:26
65.05	15:58:37
65.06	15:58:47
65.05	15:58:57
65.05	15:59:08
65.06	15:59:18
65.06	15:59:28
65.06	15:59:38
65.05	15:59:48
65.05	15:59:59
65.05	16:00:09
65.05	16:00:19
65.05	16:00:29
65.07	16:00:40
65.06	16:00:50
65.07	16:01:00
65.06	16:01:10
65.06	16:01:21
65.06	16:01:31
65.05	16:01:41
65.05	16:01:52
65.08	16:02:02
65.08	16:02:12
65.06	16:02:22
65.06	16:02:33
65.07	16:02:43
65.05	16:02:53
65.06	16:03:03
65.07	16:03:13
65.06	16:03:24
65.06	16:03:34
65.06	16:03:44
65.07	16:03:55
65.05	16:04:05
65.07	16:04:15
65.06	16:04:25
65.05	16:04:36
65.07	16:04:46
65.06	16:04:57
65.08	16:05:07
65.05	16:05:17
65.07	16:05:28
65.06	16:05:38
65.07	16:05:48
65.05	16:05:58
65.06	16:06:08
65.06	16:06:18
65.07	16:06:28
64.18	20:19:42
64.17	20:19:52
64.87	20:20:02
64.20	20:20:12
64.13	20:20:22
63.84	20:20:32
63.65	20:20:42
63.61	20:20:52
63.62	20:21:03
63.40	20:21:13
63.44	20:21:23
63.45	20:21:33
63.35	20:21:43
63.28	20:21:53
63.29	20:22:03
63.30	20:22:13
63.27	20:22:23
63.27	20:22:33
63.28	20:22:43
63.30	20:22:53
63.30	20:23:03
63.18	20:23:14
63.14	20:23:24
63.19	20:23:34
63.15	20:23:44
63.04	20:23:54
63.06	20:24:04
62.98	20:24:14
62.90	20:24:24
63.02	20:24:34
62.96	20:24:44
62.93	20:24:54
62.88	20:25:04
62.95	20:25:14
62.95	20:25:24
62.89	20:25:35
62.56	20:25:45
62.53	20:25:55
62.46	20:26:05
62.47	20:26:15
62.48	20:26:25
62.59	20:26:35
62.48	20:26:45
62.47	20:26:55
62.54	20:27:05
62.62	20:27:15
62.70	20:27:25
62.79	20:27:35
62.74	20:27:46
62.53	20:27:56
62.51	20:28:06
62.59	20:28:16
62.65	20:28:26
62.61	20:28:36
62.74	20:28:46
62.83	20:28:56
62.75	20:29:06
62.59	20:29:16
62.64	20:29:26
62.67	20:29:36
62.58	20:29:46
62.64	20:29:56
62.71	20:30:07
62.56	20:30:17
62.54	20:30:27
62.53	20:30:37
62.48	20:30:47
62.49	20:30:57
62.43	20:31:07
62.46	20:31:17
62.47	20:31:27
62.74	20:31:37
62.67	20:31:47
62.52	20:31:57
62.49	20:32:07
62.45	20:32:17
62.43	20:32:28
62.47	20:32:38
62.41	20:32:48
62.37	20:32:58
62.34	20:33:08
62.17	20:33:18
62.27	20:33:28
62.35	20:33:38
62.39	20:33:48
62.41	20:33:58
62.38	20:34:08
62.37	20:34:18
62.31	20:34:28
62.28	20:34:39
62.29	20:34:49
62.17	20:34:59
62.05	20:35:09
61.83	20:35:19
61.84	20:35:29
62.15	20:35:39
62.11	20:35:49
62.15	20:35:59
61.88	20:36:09
61.83	20:36:19
61.81	20:36:29
61.86	20:36:39
61.72	20:36:49
61.58	20:37:00
61.63	20:37:10
61.59	20:37:20
61.58	20:37:30
61.64	20:37:40
61.57	20:37:50
61.59	20:38:00
61.61	20:38:10
61.57	20:38:20
61.57	20:38:30
61.54	20:38:40
61.56	20:38:50
61.53	20:39:00
61.55	20:39:11
61.53	20:39:21
61.52	20:39:31
61.52	20:39:41
61.51	20:39:51
61.53	20:40:01
61.53	20:40:11
61.53	20:40:21
61.55	20:40:31
61.54	20:40:41
61.56	20:40:51
61.54	20:41:01
61.57	20:41:11
61.56	20:41:21
61.54	20:41:32
61.56	20:41:42
61.57	20:41:52
61.59	20:42:02
61.55	20:42:12
61.56	20:42:22
61.77	20:42:32
61.64	20:42:42
61.79	20:42:52
61.79	20:43:02
61.82	20:43:12
61.85	20:43:22
61.78	20:43:32
61.65	20:43:42
61.57	20:43:53
61.57	20:44:03
61.56	20:44:13
61.57	20:44:23
61.67	20:44:33
61.60	20:44:43
61.64	20:44:53
61.61	20:45:03
61.61	20:45:13
61.56	20:45:23
61.58	20:45:33
61.57	20:45:43
61.58	20:45:53
61.78	20:46:04
61.70	20:46:14
61.74	20:46:24
61.57	20:46:34
61.67	20:46:44
61.74	20:46:54
61.79	20:47:04
61.66	20:47:14
61.57	20:47:24
61.55	20:47:34
61.53	20:47:44
61.55	20:47:54
61.55	20:48:04
61.74	20:48:14
61.81	20:48:25
61.70	20:48:35
61.64	20:48:45
61.58	20:48:55
61.57	20:49:05
61.53	20:49:15
61.55	20:49:25
61.58	20:49:35
61.71	20:49:45
61.59	20:49:55
61.58	20:50:05
61.54	20:50:15
61.53	20:50:25
61.47	20:50:36
61.13	20:50:46
61.31	20:50:56
61.49	20:51:06
61.50	20:51:16
61.47	20:51:26
61.28	20:51:36
61.28	20:51:46
60.57	20:51:56
60.34	20:52:06
60.46	20:52:16
60.36	20:52:26
60.50	20:52:36
60.51	20:52:46
60.47	20:52:57
60.39	20:53:07
60.35	20:53:17
60.50	20:53:27
60.53	20:53:37
60.44	20:53:47
60.35	20:53:57
60.35	20:54:07
60.48	20:54:17
60.53	20:54:27
60.51	20:54:37
60.64	20:54:47
60.61	20:54:57
60.61	20:55:07
60.63	20:55:18
60.63	20:55:28
60.55	20:55:38
60.60	20:55:48
60.56	20:55:58
60.61	20:56:08
60.55	20:56:18
60.49	20:56:28
60.44	20:56:38
60.48	20:56:48
60.41	20:56:58
60.55	20:57:08
60.54	20:57:18
60.50	20:57:29
60.56	20:57:39
60.65	20:57:49
60.64	20:57:59
60.64	20:58:09
60.55	20:58:19
60.48	20:58:29
60.60	20:58:39
60.65	20:58:49
60.66	20:58:59
60.65	20:59:09
60.47	20:59:19
60.44	20:59:29
60.53	20:59:39
60.60	20:59:50
60.63	21:00:00
60.61	21:00:10
60.36	21:00:20
60.37	21:00:30
60.42	21:00:40
60.41	21:00:50
60.32	21:01:00
60.22	21:01:10
60.24	21:01:20
60.11	21:01:30
60.17	21:01:40
60.04	21:01:50
60.24	21:02:01
60.48	21:02:11
60.48	21:02:21
60.24	21:02:31
60.39	21:02:41
60.31	21:02:51
60.20	21:03:01
60.20	21:03:11
60.03	21:03:21
59.81	21:03:31
59.83	21:03:41
59.78	21:03:51
59.84	21:04:01
59.84	21:04:11
59.88	21:04:22
59.83	21:04:32
59.87	21:04:42
59.94	21:04:52
59.90	21:05:02
59.77	21:05:12
59.81	21:05:22
60.08	21:05:32
60.22	21:05:42
60.08	21:05:52
59.97	21:06:02
59.96	21:06:12
59.99	21:06:22
59.80	21:06:32
59.79	21:06:43
59.82	21:06:53
59.92	21:07:03
59.99	21:07:13
59.85	21:07:23
59.77	21:07:33
59.75	21:07:43
59.76	21:07:53
59.76	21:08:03
59.79	21:08:13
59.81	21:08:23
59.81	21:08:33
59.79	21:08:43
59.77	21:08:54
59.73	21:09:04
59.75	21:09:14
59.74	21:09:24
59.65	21:09:34
59.76	21:09:44
59.76	21:09:54
59.78	21:10:04
59.78	21:10:14
59.72	21:10:24
59.73	21:10:34
59.71	21:10:44
59.72	21:10:54
59.75	21:11:04
59.72	21:11:15
59.76	21:11:25
59.72	21:11:35
59.74	21:11:45
59.62	21:11:55
59.66	21:12:05
59.71	21:12:15
59.57	21:12:25
59.73	21:12:35
59.77	21:12:45
59.75	21:12:55
59.46	21:13:05
59.46	21:13:15
59.51	21:13:25
59.27	21:13:36
59.13	21:13:46
59.23	21:13:56
59.34	21:14:06
59.42	21:14:16
59.59	21:14:26
59.62	21:14:36
59.51	21:14:46
59.71	21:14:56
59.71	21:15:06
59.72	21:15:16
59.59	21:15:26
59.38	21:15:36
59.41	21:15:47
59.50	21:15:57
59.57	21:16:07
59.66	21:16:17
59.75	21:16:27
59.72	21:16:37
59.58	21:16:47
59.64	21:16:57
59.70	21:17:07
59.58	21:17:17
59.58	21:17:27
59.70	21:17:37
60.27	21:17:47
60.50	21:17:57
60.57	21:18:08
60.61	21:18:18
60.65	21:18:28
60.68	21:18:38
60.69	21:18:48
60.73	21:18:58
60.80	21:19:08
60.91	21:19:18
60.98	21:19:28
61.09	21:19:38
61.17	21:19:48
61.21	21:19:58
61.23	21:20:08
61.35	21:20:19
61.42	21:20:29
61.44	21:20:39
61.47	21:20:49
61.48	21:20:59
61.49	21:21:09
61.50	21:21:19
61.53	21:21:29
61.53	21:21:39
61.53	21:21:49
61.54	21:21:59
61.54	21:22:09
61.53	21:22:19
61.55	21:22:29
61.55	21:22:40
61.54	21:22:50
61.55	21:23:00
61.57	21:23:10
61.57	21:23:20
61.58	21:23:30
61.57	21:23:40
61.62	21:23:50
61.65	21:24:00
61.65	21:24:10
61.64	21:24:20
61.65	21:24:30
61.74	21:24:40
61.78	21:24:50
61.71	21:25:01
61.74	21:25:11
61.81	21:25:21
61.75	21:25:31
61.76	21:25:41
61.86	21:25:51
61.86	21:26:01
61.93	21:26:11
61.92	21:26:21
61.91	21:26:31
61.99	21:26:41
61.89	21:26:51
62.09	21:27:01
62.10	21:27:12
62.13	21:27:22
62.09	21:27:32
62.14	21:27:42
62.12	21:27:52
62.08	21:28:02
62.11	21:28:12
62.20	21:28:22
62.16	21:28:32
62.11	21:28:42
62.25	21:28:52
62.23	21:29:02
62.29	21:29:12
62.23	21:29:22
62.30	21:29:33
62.23	21:29:43
62.29	21:29:53
62.30	21:30:03
62.26	21:30:13
62.32	21:30:23
62.31	21:30:33
62.35	21:30:43
62.30	21:30:53
62.33	21:31:03
62.33	21:31:13
62.33	21:31:23
62.34	21:31:33
62.34	21:31:44
62.33	21:31:54
62.38	21:32:04
62.37	21:32:14
62.39	21:32:24
62.38	21:32:34
62.38	21:32:44
62.36	21:32:54
62.40	21:33:04
62.40	21:33:14
62.38	21:33:24
62.39	21:33:34
62.39	21:33:44
62.39	21:33:54
62.40	21:34:05
62.37	21:34:15
62.40	21:34:25
62.39	21:34:35
62.38	21:34:45
62.41	21:34:55
62.40	21:35:05
62.39	21:35:15
62.41	21:35:25
62.41	21:35:35
62.41	21:35:45
62.41	21:35:55
62.41	21:36:05
62.42	21:36:15
62.41	21:36:26
62.41	21:36:36
62.41	21:36:46
62.41	21:36:56
62.45	21:37:06
62.41	21:37:16
62.44	21:37:26
62.42	21:37:36
62.43	21:37:46
62.41	21:37:56
62.41	21:38:06
62.42	21:38:16
62.42	21:38:26
62.42	21:38:37
62.42	21:38:47
62.41	21:38:57
62.41	21:39:07
62.42	21:39:17
62.42	21:39:27
62.44	21:39:37
62.44	21:39:47
62.45	21:39:57
62.43	21:40:07
62.45	21:40:17
62.43	21:40:27
62.44	21:40:37
62.43	21:40:47
62.47	21:40:58
62.47	21:41:08
62.45	21:41:18
62.48	21:41:28
62.48	21:41:38
62.45	21:41:48
62.52	21:41:58
62.49	21:42:08
62.49	21:42:18
62.46	21:42:28
62.50	21:42:38
62.48	21:42:48
62.50	21:42:58
62.51	21:43:09
62.48	21:43:19
62.52	21:43:29
62.52	21:43:39
62.52	21:43:49
62.51	21:43:59
62.52	21:44:09
62.50	21:44:19
62.54	21:44:29
62.48	21:44:39
62.57	21:44:49
62.52	21:44:59
62.61	21:45:09
62.51	21:45:19
62.50	21:45:30
62.48	21:45:40
62.56	21:45:50
62.55	21:46:00
62.52	21:46:10
62.56	21:46:20
62.53	21:46:30
62.54	21:46:40
62.58	21:46:50
62.55	21:47:00
62.59	21:47:10
62.59	21:47:20
62.59	21:47:30
62.57	21:47:40
62.63	21:47:51
62.60	21:48:01
62.65	21:48:11
62.63	21:48:21
62.63	21:48:31
62.70	21:48:41
62.70	21:48:51
62.61	21:49:01
62.64	21:49:11
62.68	21:49:21
62.63	21:49:31
62.59	21:49:41
62.63	21:49:51
62.64	21:50:02
62.63	21:50:12
62.71	21:50:22
62.61	21:50:32
62.63	21:50:42
62.54	21:50:52
62.60	21:51:02
62.64	21:51:12
62.65	21:51:22
62.63	21:51:32
62.60	21:51:42
62.58	21:51:52
62.62	21:52:02
62.60	21:52:12
62.60	21:52:23
62.65	21:52:33
62.73	21:52:43
62.59	21:52:53
62.71	21:53:03
62.65	21:53:13
62.72	21:53:23
62.70	21:53:33
62.64	21:53:43
62.74	21:53:53
62.66	21:54:03
62.75	21:54:13
62.71	21:54:23
62.74	21:54:34
63.55	21:54:44
64.04	21:54:54
63.95	21:55:04
63.74	21:55:14
63.93	21:55:24
63.86	21:55:34
63.93	21:55:44
63.86	21:55:54
63.89	21:56:04
63.86	21:56:14
63.88	21:56:24
63.94	21:56:34
63.88	21:56:44
63.82	21:56:55
63.76	21:57:05
63.84	21:57:15
63.84	21:57:25
63.89	21:57:35
63.79	21:57:45
63.79	21:57:55
63.85	21:58:05
63.79	21:58:15
63.75	21:58:25
63.82	21:58:35
63.76	21:58:45
63.84	21:58:55
63.83	21:59:06
63.81	21:59:16
63.78	21:59:26
63.84	21:59:36
63.84	21:59:46
63.91	21:59:56
63.86	22:00:06
63.93	22:00:16
63.82	22:00:26
63.85	22:00:36
63.91	22:00:46
63.93	22:00:56
63.85	22:01:06
63.95	22:01:16
63.93	22:01:27
63.92	22:01:37
63.91	22:01:47
63.87	22:01:57
63.95	22:02:07
63.86	22:02:17
64.00	22:02:27
63.91	22:02:37
63.95	22:02:47
63.92	22:02:57
63.97	22:03:07
63.99	22:03:17
63.98	22:03:27
63.99	22:03:37
64.00	22:03:48
63.98	22:03:58
63.97	22:04:08
63.95	22:04:18
63.99	22:04:28
63.98	22:04:38
64.05	22:04:48
63.99	22:04:58
64.00	22:05:08
64.01	22:05:18
63.99	22:05:28
64.00	22:05:38
64.00	22:05:48
63.99	22:05:59
64.06	22:06:09
64.05	22:06:19
64.02	22:06:29
64.07	22:06:39
64.05	22:06:49
63.97	22:06:59
64.04	22:07:09
64.06	22:07:19
64.05	22:07:29
64.04	22:07:39
64.00	22:07:49
63.92	22:07:59
64.10	22:08:09
64.00	22:08:20
64.10	22:08:30
64.13	22:08:40
64.05	22:08:50
64.04	22:09:00
64.07	22:09:10
64.08	22:09:20
64.02	22:09:30
64.10	22:09:40
64.01	22:09:50
64.07	22:10:00
64.12	22:10:10
64.13	22:10:20
64.10	22:10:31
64.09	22:10:41
64.10	22:10:51
64.10	22:11:01
64.07	22:11:11
64.01	22:11:21
64.13	22:11:31
64.11	22:11:41
64.08	22:11:51
64.11	22:12:01
64.07	22:12:11
64.10	22:12:21
64.07	22:12:31
64.06	22:12:41
64.12	22:12:52
64.11	22:13:02
64.11	22:13:12
64.13	22:13:22
64.15	22:13:32
64.13	22:13:42
64.09	22:13:52
64.10	22:14:02
64.11	22:14:12
64.11	22:14:22
64.07	22:14:32
63.64	22:14:42
63.22	22:14:52
63.18	22:15:03
63.14	22:15:13
63.18	22:15:23
63.21	22:15:33
63.19	22:15:43
63.17	22:15:53
63.19	22:16:03
63.15	22:16:13
63.19	22:16:23
63.18	22:16:33
63.18	22:16:43
63.20	22:16:53
63.19	22:17:03
63.18	22:17:13
63.19	22:17:24
63.15	22:17:34
63.16	22:17:44
63.17	22:17:54
63.13	22:18:04
63.20	22:18:14
63.17	22:18:24
63.21	22:18:34
63.20	22:18:44
63.17	22:18:54
63.19	22:19:04
63.18	22:19:14
63.20	22:19:24
63.17	22:19:34
63.18	22:19:45
63.18	22:19:55
63.21	22:20:05
63.16	22:20:15
63.20	22:20:25
63.16	22:20:35
63.25	22:20:45
63.18	22:20:55
63.14	22:21:05
63.24	22:21:15
63.22	22:21:25
63.23	22:21:35
63.21	22:21:45
63.18	22:21:56
63.12	22:22:06
63.11	22:22:16
63.19	22:22:26
63.15	22:22:36
63.18	22:22:46
63.19	22:22:56
63.19	22:23:06
63.20	22:23:16
63.23	22:23:26
63.12	22:23:36
63.17	22:23:46
63.22	22:23:56
63.22	22:24:06
63.18	22:24:17
63.18	22:24:27
63.14	22:24:37
63.18	22:24:47
63.16	22:24:57
63.18	22:25:07
63.16	22:25:17
63.18	22:25:27
63.19	22:25:37
63.14	22:25:47
63.17	22:25:57
63.19	22:26:07
63.18	22:26:17
63.21	22:26:28
63.19	22:26:38
63.23	22:26:48
63.12	22:26:58
63.17	22:27:08
63.17	22:27:18
63.21	22:27:28
63.18	22:27:38
63.18	22:27:48
63.22	22:27:58
63.23	22:28:08
63.23	22:28:18
63.21	22:28:28
63.21	22:28:38
63.15	22:28:49
63.19	22:28:59
63.18	22:29:09
63.17	22:29:19
63.22	22:29:29
63.18	22:29:39
63.20	22:29:49
63.21	22:29:59
63.18	22:30:09
63.20	22:30:19
63.20	22:30:29
63.18	22:30:39
63.19	22:30:49
63.14	22:31:00
63.22	22:31:10
63.25	22:31:20
63.13	22:31:30
63.15	22:31:40
63.20	22:31:50
63.18	22:32:00
63.23	22:32:10
63.21	22:32:20
63.20	22:32:30
63.22	22:32:40
63.17	22:32:50
63.19	22:33:00
63.22	22:33:10
63.23	22:33:21
63.22	22:33:31
63.17	22:33:41
63.20	22:33:51
63.17	22:34:01
63.19	22:34:11
63.23	22:34:21
63.22	22:34:31
63.17	22:34:41
63.19	22:34:51
63.22	22:35:01
63.21	22:35:11
63.21	22:35:21
63.19	22:35:31
63.17	22:35:42
63.16	22:35:52
63.13	22:36:02
63.15	22:36:12
63.11	22:36:22
63.23	22:36:32
63.17	22:36:42
63.16	22:36:52
63.18	22:37:02
63.17	22:37:12
63.20	22:37:22
63.18	22:37:32
63.20	22:37:42
63.17	22:37:53
63.16	22:38:03
63.16	22:38:13
63.19	22:38:23
63.14	22:38:33
63.12	22:38:43
63.21	22:38:53
63.18	22:39:03
63.18	22:39:13
63.18	22:39:23
63.13	22:39:33
63.14	22:39:43
63.13	22:39:53
63.18	22:40:03
63.20	22:40:14
63.19	22:40:24
63.14	22:40:34
63.21	22:40:44
63.21	22:40:54
63.16	22:41:04
63.15	22:41:14
63.17	22:41:24
63.16	22:41:34
63.18	22:41:44
63.17	22:41:54
63.20	22:42:04
63.13	22:42:14
63.19	22:42:25
63.18	22:42:35
63.12	22:42:45
63.18	22:42:55
63.19	22:43:05
63.13	22:43:15
63.16	22:43:25
63.18	22:43:35
63.18	22:43:45
63.18	22:43:55
63.17	22:44:05
63.17	22:44:15
63.16	22:44:25
63.24	22:44:35
63.20	22:44:46
63.18	22:44:56
63.18	22:45:06
63.17	22:45:16
63.17	22:45:26
63.20	22:45:36
63.14	22:45:46
63.11	22:45:56
63.15	22:46:06
63.23	22:46:16
63.14	22:46:26
63.13	22:46:36
63.20	22:46:46
63.17	22:46:56
63.18	22:47:07
63.19	22:47:17
63.16	22:47:27
63.15	22:47:37
63.16	22:47:47
63.18	22:47:57
63.19	22:48:07
63.11	22:48:17
63.19	22:48:27
63.09	22:48:37
63.12	22:48:47
63.19	22:48:57
63.08	22:49:07
63.18	22:49:18
63.14	22:49:28
63.15	22:49:38
63.15	22:49:48
63.13	22:49:58
63.09	22:50:08
63.16	22:50:18
63.14	22:50:28
63.12	22:50:38
63.14	22:50:48
63.09	22:50:58
63.09	22:51:08
63.14	22:51:18
63.11	22:51:28
63.16	22:51:39
63.15	22:51:49
63.07	22:51:59
63.12	22:52:09
63.13	22:52:19
63.18	22:52:29
63.11	22:52:39
63.12	22:52:49
63.13	22:52:59
63.11	22:53:09
63.11	22:53:19
63.05	22:53:29
63.13	22:53:39
63.14	22:53:50
63.18	22:54:00
63.16	22:54:10
63.10	22:54:20
63.08	22:54:30
63.10	22:54:40
63.16	22:54:50
63.11	22:55:00
63.11	22:55:10
63.14	22:55:20
63.12	22:55:30
63.15	22:55:40
63.11	22:55:50
63.14	22:56:00
63.13	22:56:11
63.10	22:56:21
63.18	22:56:31
63.14	22:56:41
63.12	22:56:51
63.07	22:57:01
63.11	22:57:11
63.11	22:57:21
63.12	22:57:31
63.06	22:57:41
63.05	22:57:51
62.99	22:58:01
63.11	22:58:11
63.10	22:58:22
63.07	22:58:32
63.09	22:58:42
63.08	22:58:52
63.13	22:59:02
62.97	22:59:12
63.04	22:59:22
63.08	22:59:32
63.08	22:59:42
63.11	22:59:52
63.20	23:00:02
63.16	23:00:12
63.10	23:00:22
63.07	23:00:32
63.07	23:00:43
63.10	23:00:53
63.07	23:01:03
63.04	23:01:13
63.13	23:01:23
63.06	23:01:33
63.03	23:01:43
63.11	23:01:53
63.09	23:02:03
63.08	23:02:13
63.00	23:02:23
63.03	23:02:33
63.04	23:02:43
63.00	23:02:53
63.07	23:03:04
63.00	23:03:14
63.03	23:03:24
63.03	23:03:34
63.03	23:03:44
63.09	23:03:54
63.06	23:04:04
63.02	23:04:14
63.02	23:04:24
63.02	23:04:34
63.03	23:04:44
63.07	23:04:54
62.95	23:05:04
63.08	23:05:15
63.02	23:05:25
63.02	23:05:35
63.02	23:05:45
63.06	23:05:55
62.92	23:06:05
63.03	23:06:15
63.03	23:06:25
62.94	23:06:35
63.03	23:06:45
62.96	23:06:55
63.04	23:07:05
63.03	23:07:15
62.98	23:07:25
62.96	23:07:36
63.00	23:07:46
63.08	23:07:56
62.96	23:08:06
62.96	23:08:16
62.91	23:08:26
63.00	23:08:36
63.05	23:08:46
62.96	23:08:56
62.93	23:09:06
62.85	23:09:16
62.97	23:09:26
62.96	23:09:36
62.97	23:09:47
62.98	23:09:57
62.86	23:10:07
62.99	23:10:17
63.05	23:10:27
63.02	23:10:37
63.01	23:10:47
63.05	23:10:57
63.07	23:11:07
63.05	23:11:17
63.03	23:11:27
62.99	23:11:37
62.97	23:11:47
62.92	23:11:57
62.94	23:12:08
62.96	23:12:18
62.89	23:12:28
62.89	23:12:38
62.95	23:12:48
62.91	23:12:58
62.95	23:13:08
62.96	23:13:18
63.03	23:13:28
63.03	23:13:38
63.08	23:13:48
62.95	23:13:58
63.02	23:14:08
62.96	23:14:19
62.98	23:14:29
62.94	23:14:39
62.93	23:14:49
62.91	23:14:59
62.89	23:15:09
62.98	23:15:19
63.03	23:15:29
62.89	23:15:39
62.96	23:15:49
62.94	23:15:59
62.96	23:16:09
62.94	23:16:19
62.96	23:16:29
62.99	23:16:40
62.94	23:16:50
62.96	23:17:00
62.94	23:17:10
62.88	23:17:20
62.88	23:17:30
62.86	23:17:40
62.96	23:17:50
62.89	23:18:00
63.00	23:18:10
62.90	23:18:20
62.86	23:18:30
62.81	23:18:40
62.88	23:18:50
62.86	23:19:01
62.83	23:19:11
62.86	23:19:21
62.86	23:19:31
62.81	23:19:41
62.79	23:19:51
62.77	23:20:01
62.79	23:20:11
62.80	23:20:21
62.81	23:20:31
62.78	23:20:41
62.81	23:20:51
62.83	23:21:01
62.79	23:21:12
62.83	23:21:22
62.73	23:21:32
62.81	23:21:42
62.78	23:21:52
62.78	23:22:02
62.76	23:22:12
62.81	23:22:22
62.80	23:22:32
62.86	23:22:42
62.73	23:22:52
62.76	23:23:02
62.74	23:23:12
62.76	23:23:22
62.84	23:23:33
62.79	23:23:43
62.79	23:23:53
62.74	23:24:03
62.80	23:24:13
62.76	23:24:23
62.73	23:24:33
62.77	23:24:43
62.78	23:24:53
62.72	23:25:03
62.86	23:25:13
62.76	23:25:23
62.72	23:25:33
62.73	23:25:44
62.79	23:25:54
62.75	23:26:04
62.78	23:26:14
62.75	23:26:24
62.65	23:26:34
62.71	23:26:44
62.68	23:26:54
62.75	23:27:04
62.74	23:27:14
62.73	23:27:24
62.71	23:27:34
62.74	23:27:44
62.75	23:27:54
62.73	23:28:05
62.67	23:28:15
62.65	23:28:25
62.65	23:28:35
62.69	23:28:45
62.75	23:28:55
62.69	23:29:05
62.72	23:29:15
62.66	23:29:25
62.67	23:29:35
62.68	23:29:45
62.66	23:29:55
62.68	23:30:05
62.67	23:30:16
62.68	23:30:26
62.70	23:30:36
62.71	23:30:46
62.59	23:30:56
62.61	23:31:06
62.70	23:31:16
62.65	23:31:26
62.64	23:31:36
62.63	23:31:46
62.65	23:31:56
62.67	23:32:06
62.66	23:32:16
62.61	23:32:26
62.60	23:32:37
62.59	23:32:47
62.68	23:32:57
62.63	23:33:07
62.67	23:33:17
62.59	23:33:27
62.60	23:33:37
62.59	23:33:47
62.59	23:33:57
62.59	23:34:07
62.61	23:34:17
62.59	23:34:27
62.57	23:34:37
62.60	23:34:47
62.51	23:34:58
62.53	23:35:08
62.53	23:35:18
62.56	23:35:28
62.58	23:35:38
62.53	23:35:48
62.60	23:35:58
62.54	23:36:08
62.59	23:36:18
62.56	23:36:28
62.56	23:36:38
62.52	23:36:48
62.57	23:36:58
62.56	23:37:09
62.53	23:37:19
62.60	23:37:29
62.59	23:37:39
62.52	23:37:49
62.55	23:37:59
62.54	23:38:09
62.58	23:38:19
62.58	23:38:29
62.52	23:38:39
62.53	23:38:49
62.50	23:38:59
62.52	23:39:09
62.49	23:39:19
62.58	23:39:30
62.55	23:39:40
62.57	23:39:50
62.52	23:40:00
62.53	23:40:10
62.52	23:40:20
62.54	23:40:30
62.60	23:40:40
62.52	23:40:50
62.53	23:41:00
62.53	23:41:10
62.59	23:41:20
62.51	23:41:30
62.52	23:41:41
62.48	23:41:51
62.52	23:42:01
62.48	23:42:11
62.45	23:42:21
62.46	23:42:31
62.46	23:42:41
62.56	23:42:51
62.46	23:43:01
62.56	23:43:11
62.47	23:43:21
62.45	23:43:31
62.49	23:43:41
62.45	23:43:51
62.51	23:44:02
62.48	23:44:12
62.49	23:44:22
62.47	23:44:32
62.47	23:44:42
62.48	23:44:52
62.45	23:45:02
62.47	23:45:12
62.42	23:45:22
62.50	23:45:32
62.50	23:45:42
62.42	23:45:52
62.45	23:46:02
62.47	23:46:12
62.48	23:46:23
62.45	23:46:33
62.45	23:46:43
62.43	23:46:53
62.45	23:47:03
62.48	23:47:13
62.46	23:47:23
62.47	23:47:33
62.46	23:47:43
62.44	23:47:53
62.47	23:48:03
